log.annual.inc,dti,fico,days.with.cr.line,inq.last.6mths,pub.rec,predicted_loan_amnt,all_other,credit_card,debt_consolidation,educational,home_improvement,major_purchase,small_business
11.08214255,13.88,747,5370.0,1,0,14592.0,0,0,0,0,0,0,1
11.1844214,20.5,737,4530.041667,2,0,14136.25,0,0,0,0,1,0,0
11.22524339,0.4,727,900.0416667,1,0,25886.25,0,0,0,0,0,1,0
11.22524339,20.06,717,4529.958333,2,0,21805.5,0,0,1,0,0,0,0
10.97678203,24.57,762,8849.958333,4,0,14035.25,1,0,0,0,0,0,0
11.40756495,15.76,667,10050.04167,7,0,14659.5,1,0,0,0,0,0,0
11.56171563,10.42,727,4560.041667,0,0,23628.75,1,0,0,0,0,0,0
11.40756495,8.51,782,4230.0,0,0,20403.5,0,0,1,0,0,0,0
11.40756495,20.77,672,2626.958333,0,0,21324.0,0,1,0,0,0,0,0
11.28978191,9.23,687,2519.0,0,1,21338.75,0,0,1,0,0,0,0
10.46310334,14.5,682,3539.958333,3,0,9328.75,0,0,1,0,0,0,0
10.81977828,7.15,667,2579.0,0,0,11929.25,0,0,1,0,0,0,0
12.30138283,16.71,727,8760.0,9,0,24266.75,0,0,1,0,0,0,0
11.08214255,8.6,687,3270.0,1,0,12871.25,0,0,1,0,0,0,0
10.59663473,16.68,737,6988.0,0,0,9050.5,0,1,0,0,0,0,0
10.40535315,13.98,697,3719.958333,0,0,9086.25,0,0,1,0,0,0,0
11.05089001,15.58,717,5348.041667,10,0,13291.25,0,1,0,0,0,0,0
11.13458902,8.51,672,4559.958333,0,0,18449.5,0,0,1,0,0,0,0
13.30468493,1.03,702,5669.958333,3,0,21548.75,1,0,0,0,0,0,0
11.28968191,13.02,702,3479.958333,3,0,15296.25,0,0,1,0,0,0,0
10.17732422,12.68,697,3720.0,0,0,10150.75,0,0,0,0,0,0,1
10.5865844,9.18,682,2520.0,1,0,10499.5,0,0,0,0,0,1,0
11.35040654,16.28,647,1590.041667,4,0,16372.75,0,0,1,0,0,0,0
11.11460974,6.13,722,4200.041667,1,0,15224.5,0,0,1,0,0,0,0
11.77528973,7.5,677,2580.0,3,0,18092.75,0,1,0,0,0,0,0
10.46310334,21.63,742,4650.041667,0,0,10007.25,0,0,1,0,0,0,0
10.96280446,22.32,717,3359.958333,5,0,13448.25,0,0,1,0,0,0,0
10.83958091,0.54,687,397.0416667,4,0,5878.5,0,0,1,0,0,0,0
10.6454249,21.2,727,6059.958333,2,1,8377.916666666666,0,1,0,0,0,0,0
10.89673933,11.36,712,7802.958333,5,0,10139.0,0,0,1,0,0,0,0
9.903487553,4.8,702,1560.041667,0,0,7981.0,0,0,0,0,1,0,0
10.71441777,11.39,792,4410.0,1,0,12030.5,1,0,0,0,0,0,0
10.77895629,0.38,717,12930.04167,2,0,19164.25,0,0,0,0,0,1,0
10.87804719,13.86,662,2970.0,0,0,15028.75,0,0,1,0,0,0,0
11.04292184,4.63,667,7500.041667,2,0,13630.75,0,0,0,0,0,1,0
11.08214255,19.66,702,1949.958333,5,0,8570.0,0,0,0,0,1,0,0
11.50764153,18.87,747,8340.0,4,0,26317.25,0,0,0,1,0,0,0
10.9675084,13.77,672,2970.041667,0,0,17177.0,0,1,0,0,0,0,0
10.49127422,2.33,722,1590.041667,0,0,7852.25,0,0,0,1,0,0,0
10.46321762,7.1,782,4860.958333,0,0,11155.0,0,0,1,0,0,0,0
10.81985828,20.69,707,2970.0,0,0,14083.25,0,0,1,0,0,0,0
11.1844214,8.73,652,4229.041667,3,0,15626.0,1,0,0,0,0,0,0
11.00209984,13.54,697,4109.958333,4,0,9696.0,1,0,0,0,0,0,0
11.31447453,21.13,732,5881.0,5,0,24425.75,0,1,0,0,0,0,0
10.96812932,0.48,717,2910.0,1,0,21110.75,1,0,0,0,0,0,0
10.95954023,20.43,672,5130.0,1,0,14600.5,0,0,1,0,0,0,0
10.77895629,14.77,677,4350.0,0,0,10216.0,1,0,0,0,0,0,0
11.08214255,9.42,742,2790.0,0,0,15202.75,0,0,1,0,0,0,0
10.91501573,7.62,682,2669.958333,0,0,15499.0,0,0,1,0,0,0,0
11.28983191,17.83,682,5160.0,2,0,14540.5,0,1,0,0,0,0,0
10.858999,4.41,767,5250.0,2,0,11887.583333333332,1,0,0,0,0,0,0
11.08214255,7.09,782,4950.041667,1,0,15108.25,0,1,0,0,0,0,0
11.39751461,16.51,692,5790.0,0,0,19021.0,0,1,0,0,0,0,0
8.188689124,11.33,682,1068.0,1,0,9209.0,1,0,0,0,0,0,0
10.98529272,18.81,672,3889.0,3,1,11857.75,0,0,1,0,0,0,0
10.51867319,3.31,697,3659.958333,1,0,7337.75,0,0,1,0,0,0,0
10.46310334,11.66,717,4110.0,3,0,11553.5,0,0,1,0,0,0,0
10.66895539,0.28,677,3390.0,0,0,13812.05,1,0,0,0,0,0,0
9.210340372,0.0,717,1334.0,2,0,26764.10714285714,0,0,0,1,0,0,0
10.4341158,14.86,667,2880.0,0,0,9028.75,0,0,1,0,0,0,0
11.40756495,2.44,792,8717.958333,0,0,21672.5,1,0,0,0,0,0,0
10.89951325,15.38,712,8523.041667,1,0,10585.0,0,0,0,0,1,0,0
11.26446411,1.15,772,3000.958333,2,0,18703.75,1,0,0,0,0,0,0
10.47107151,20.1,687,990.0,6,0,9714.5,0,0,1,0,0,0,0
10.69203582,15.3,752,3119.958333,0,0,12975.75,1,0,0,0,0,0,0
11.23843599,1.58,692,3391.0,3,0,10998.25,0,0,1,0,0,0,0
10.91508846,18.92,672,1680.0,0,0,17753.75,0,0,1,0,0,0,0
10.46310334,14.06,682,2010.041667,0,0,9116.75,0,0,1,0,0,0,0
10.49127422,8.7,692,2672.041667,3,0,8210.0,0,0,0,0,0,1,0
10.20359214,9.78,707,1530.0,0,0,12092.5,0,0,1,0,0,0,0
10.77895629,10.4,667,3839.958333,1,0,13522.75,1,0,0,0,0,0,0
10.96044417,16.97,797,13470.0,0,0,14635.75,1,0,0,0,0,0,0
11.40756495,9.44,737,3029.958333,0,0,18005.75,0,0,0,0,0,0,1
12.28303369,14.23,747,9150.0,2,0,21277.75,0,1,0,0,0,0,0
10.08580911,10.81,702,3090.041667,0,0,11025.5,0,0,1,0,0,0,0
11.15619338,16.17,732,7680.0,0,0,17963.25,1,0,0,0,0,0,0
10.9331784,20.03,707,5999.958333,1,0,15248.5,0,0,1,0,0,0,0
11.31447453,12.67,697,3959.958333,3,0,15068.0,0,1,0,0,0,0,0
11.22967356,9.81,742,6480.041667,0,1,21806.25,1,0,0,0,0,0,0
10.85892207,23.52,682,4289.958333,10,0,20405.75,0,0,1,0,0,0,0
11.40756495,18.2,652,2879.958333,1,0,11889.45,0,0,1,0,0,0,0
10.63585545,9.95,727,3480.041667,9,0,6258.25,1,0,0,0,0,0,0
10.50506754,19.46,727,4470.041667,2,0,9496.75,1,0,0,0,0,0,0
10.57131693,24.98,692,1860.0,1,0,13199.75,0,1,0,0,0,0,0
11.75978554,24.08,712,8279.958333,3,0,27457.25,0,0,0,0,0,0,1
11.17745273,13.83,692,2490.0,1,0,17498.5,0,0,1,0,0,0,0
10.36501788,13.01,702,3629.0,5,0,6409.5,1,0,0,0,0,0,0
10.81977828,23.47,697,7440.041667,0,0,6154.75,0,0,1,0,0,0,0
10.08580911,14.15,667,3450.041667,1,0,10176.5,0,0,0,0,0,1,0
10.54534144,16.8,772,3270.0,2,0,8797.0,0,1,0,0,0,0,0
11.00209984,4.32,752,6840.041667,0,0,11497.25,1,0,0,0,0,0,0
11.57119437,9.32,707,5010.041667,1,0,21762.75,0,1,0,0,0,0,0
10.91508846,22.28,737,3607.0,2,0,11619.0,0,0,1,0,0,0,0
10.6508871,15.63,727,4200.041667,1,0,15522.25,0,0,0,1,0,0,0
11.51288546,4.32,712,7109.958333,0,0,20542.0,1,0,0,0,0,0,0
11.56171563,13.37,712,5279.958333,6,0,15534.0,0,0,1,0,0,0,0
10.04324949,4.33,727,2130.0,0,0,8872.25,0,0,1,0,0,0,0
10.27518903,3.06,712,3300.0,0,0,8755.75,1,0,0,0,0,0,0
10.81985828,11.33,662,2730.0,2,0,11868.25,0,0,1,0,0,0,0
11.22524339,28.56,667,3781.041667,8,0,16830.75,0,0,1,0,0,0,0
11.69524702,5.93,747,3150.041667,1,0,17322.0,0,0,1,0,0,0,0
11.0744205,19.11,747,4170.041667,2,0,20203.25,0,0,1,0,0,0,0
10.04324949,3.7,667,2910.0,1,0,11775.5,1,0,0,0,0,0,0
11.11167148,18.89,777,8909.958333,0,0,19511.25,0,0,0,0,1,0,0
11.06663836,13.33,712,4383.0,2,0,13354.5,1,0,0,0,0,0,0
11.16764253,2.71,667,5969.958333,2,0,19121.5,0,0,1,0,0,0,0
10.37349118,3.6,777,1800.0,0,0,7852.5,0,0,0,0,1,0,0
11.69524702,12.05,807,6149.958333,0,0,14448.75,0,0,0,0,1,0,0
11.19547123,21.1,642,6240.0,3,0,17342.25,1,0,0,0,0,0,0
9.422220731,21.46,712,1470.0,3,0,9848.0,1,0,0,0,0,0,0
10.4341158,19.55,682,2490.0,0,0,10926.25,0,0,1,0,0,0,0
11.35040654,2.51,737,4260.041667,1,0,9866.75,1,0,0,0,0,0,0
9.798127037,4.27,722,1470.0,0,0,10866.5,1,0,0,0,0,0,0
9.210340372,5.64,632,660.0,1,0,9853.75,0,1,0,0,0,0,0
10.08580911,24.35,687,3480.0,0,1,6840.25,1,0,0,0,0,0,0
10.6454249,1.71,657,3150.041667,2,0,13518.802083333336,0,0,1,0,0,0,0
10.59663473,13.68,682,2340.041667,2,0,11452.75,0,0,1,0,0,0,0
10.51867319,16.02,772,5070.0,0,0,10787.25,0,0,1,0,0,0,0
10.1266311,22.18,692,4320.041667,5,1,8957.75,0,0,1,0,0,0,0
10.858999,15.48,682,3929.958333,0,0,7101.0,0,0,1,0,0,0,0
11.1844214,11.18,757,4500.041667,5,0,15781.25,0,0,0,0,0,1,0
9.546812609,8.23,697,2100.0,1,0,8372.0,1,0,0,0,0,0,0
11.22524339,22.9,752,8999.958333,2,0,15271.5,1,0,0,0,0,0,0
11.49272276,4.87,767,9630.041667,3,0,19566.5,0,0,0,1,0,0,0
14.18015367,0.0,772,5071.0,0,0,23025.5,0,0,0,0,0,1,0
10.74720759,23.69,712,6360.041667,3,0,15931.5,0,1,0,0,0,0,0
10.59663473,22.74,707,2819.958333,0,0,11290.0,0,0,1,0,0,0,0
10.81977828,21.55,747,2940.0,0,0,8140.5,0,1,0,0,0,0,0
11.00209984,1.08,702,5100.0,0,1,9213.25,0,0,0,0,0,0,1
11.32659589,16.99,677,5730.041667,6,0,19177.5,0,0,1,0,0,0,0
11.22524339,15.36,767,10380.04167,0,0,14217.5,0,0,1,0,0,0,0
11.00209984,17.28,657,5400.0,2,1,11756.0,0,0,1,0,0,0,0
11.00209984,1.8,717,3820.0,2,1,17209.75,0,1,0,0,0,0,0
12.53214817,0.22,777,5669.958333,2,0,26705.0,0,0,1,0,0,0,0
11.82041016,8.63,752,6149.041667,1,0,21759.75,0,1,0,0,0,0,0
11.39639165,23.8,662,5292.958333,1,0,18855.75,0,0,1,0,0,0,0
10.64799303,23.88,747,4380.0,2,0,11805.75,1,0,0,0,0,0,0
10.58405595,8.87,757,4290.041667,0,0,12153.75,0,1,0,0,0,0,0
11.07906088,23.96,697,13980.0,0,0,11975.25,0,0,1,0,0,0,0
10.4341158,7.98,662,2009.958333,1,0,9929.5,1,0,0,0,0,0,0
11.22524339,9.92,687,6240.0,1,0,15224.0,1,0,0,0,0,0,0
11.77528973,15.38,812,11705.0,0,0,23750.75,0,0,1,0,0,0,0
11.1123882,15.53,697,3750.041667,0,0,18746.5,0,1,0,0,0,0,0
11.1124479,21.58,687,2789.958333,0,0,21018.75,0,0,1,0,0,0,0
10.69194491,14.97,692,1620.958333,1,0,13556.0,0,1,0,0,0,0,0
11.19670673,17.43,682,3839.958333,2,0,13624.5,0,0,0,0,0,0,1
10.97164063,11.48,662,4920.0,3,0,16627.5,0,0,1,0,0,0,0
11.53272809,2.55,707,1590.041667,11,0,14641.75,0,0,0,0,0,0,1
10.91508846,16.95,677,8670.0,0,0,13763.0,0,1,0,0,0,0,0
10.77895629,10.05,682,2670.0,2,0,13351.0,0,0,1,0,0,0,0
10.89673933,17.69,672,2100.0,0,0,17178.5,0,0,1,0,0,0,0
10.22557105,3.78,667,3300.0,1,0,8882.25,1,0,0,0,0,0,0
10.858999,0.35,797,9690.041667,1,0,15216.916666666664,0,0,0,0,0,0,1
10.4487146,20.35,667,1860.0,3,0,8997.0,0,0,1,0,0,0,0
11.40756495,17.11,712,8040.0,1,0,18172.0,0,0,0,0,1,0,0
11.26446411,16.15,697,2400.041667,3,0,13357.0,0,0,1,0,0,0,0
9.392661929,9.6,757,2250.041667,2,0,8194.75,1,0,0,0,0,0,0
10.08580911,12.1,737,2370.041667,1,0,10951.75,0,0,1,0,0,0,0
10.46310334,1.2,722,3330.0,0,0,9288.75,0,0,1,0,0,0,0
10.71441777,6.51,687,4620.041667,1,1,9162.0,0,0,1,0,0,0,0
10.81977828,5.23,787,4500.0,0,0,13654.75,0,0,1,0,0,0,0
11.53272809,13.56,707,5940.041667,1,0,17062.25,1,0,0,0,0,0,0
10.30895266,14.75,767,7860.0,2,0,9720.5,1,0,0,0,0,0,0
11.34687088,23.21,777,8430.0,2,0,23824.5,0,0,0,0,1,0,0
10.13459927,5.57,662,1499.958333,2,0,9050.5,1,0,0,0,0,0,0
11.9511804,19.9,697,7410.041667,0,0,23072.75,0,1,0,0,0,0,0
10.6454249,17.26,672,3457.958333,1,1,10328.5,1,0,0,0,0,0,0
11.02679245,19.69,717,3276.0,0,0,18485.5,0,0,0,1,0,0,0
10.96812932,13.28,662,5609.958333,0,0,13408.25,0,0,1,0,0,0,0
10.46310334,23.07,687,5100.0,0,0,8934.75,0,1,0,0,0,0,0
11.35040654,0.41,757,4770.0,2,0,14433.5,0,0,0,0,0,0,1
9.798127037,6.27,687,3575.0,1,0,11347.75,1,0,0,0,0,0,0
9.798127037,16.33,717,4050.0,0,0,9361.5,1,0,0,0,0,0,0
12.04355372,10.79,722,8340.0,3,0,21921.5,0,1,0,0,0,0,0
11.56171563,4.97,792,6390.041667,0,0,19084.0,0,0,1,0,0,0,0
11.15625052,11.97,672,7313.0,1,1,17074.0,0,0,1,0,0,0,0
10.71441777,20.69,737,3420.041667,0,0,12489.229166666664,0,1,0,0,0,0,0
11.60823564,8.95,757,4860.0,2,0,20211.25,0,0,1,0,0,0,0
10.86856845,29.9,662,3119.958333,0,0,13070.75,1,0,0,0,0,0,0
11.46163217,1.53,732,5040.041667,0,0,17351.25,0,0,0,0,1,0,0
10.81977828,7.92,702,4139.958333,1,0,12249.75,0,0,0,0,0,0,1
11.69524702,15.07,722,5219.958333,1,0,21819.0,1,0,0,0,0,0,0
11.05089001,0.82,717,346.0,2,0,12955.0,0,1,0,0,0,0,0
11.22524339,3.22,682,3180.041667,0,0,11762.25,0,0,1,0,0,0,0
10.49127422,2.3,687,2521.0,1,0,7458.75,0,0,1,0,0,0,0
10.73639668,3.03,672,983.0,2,0,7651.0,0,0,0,0,1,0,0
10.69194491,4.53,787,4770.0,1,0,12367.25,0,0,0,0,1,0,0
9.798127037,7.33,752,3630.0,1,0,10666.5,1,0,0,0,0,0,0
10.81977828,11.88,702,7020.041667,0,0,8029.0,0,0,1,0,0,0,0
10.71441777,18.93,717,5039.958333,0,0,13381.75,0,1,0,0,0,0,0
10.89673933,4.78,712,3480.041667,0,0,13315.75,1,0,0,0,0,0,0
9.809176873,0.99,667,1050.0,0,0,4787.25,0,0,1,0,0,0,0
10.81977828,0.86,772,5190.041667,0,0,12950.0,1,0,0,0,0,0,0
10.98529272,7.08,767,13319.04167,0,0,15672.25,0,1,0,0,0,0,0
10.59663473,20.04,717,4872.041667,0,0,10653.75,0,0,1,0,0,0,0
10.34817337,1.92,732,5549.958333,0,0,7523.0,0,0,1,0,0,0,0
11.55214618,15.18,712,7139.958333,1,0,19450.75,1,0,0,0,0,0,0
10.30895266,14.08,662,1960.041667,7,0,6724.25,0,0,0,1,0,0,0
11.53272809,6.64,697,5011.958333,1,0,20768.0,0,0,1,0,0,0,0
11.1124479,21.83,667,5220.041667,4,1,14725.25,0,0,1,0,0,0,0
11.1844214,23.25,697,6659.958333,3,0,27190.5,0,0,1,0,0,0,0
9.61580548,11.68,707,1650.0,9,0,3106.25,1,0,0,0,0,0,0
10.34161344,5.3,662,2737.0,1,0,8912.75,0,0,0,1,0,0,0
10.93310697,12.19,677,3270.0,0,0,12666.5,0,0,1,0,0,0,0
11.21446552,8.73,742,3570.0,0,0,15744.5,0,0,1,0,0,0,0
11.03488966,4.88,652,6300.0,3,0,11523.0,0,0,1,0,0,0,0
11.00209984,13.2,677,4050.0,1,0,17545.25,1,0,0,0,0,0,0
10.96819829,9.43,722,4320.0,1,0,12682.25,0,0,1,0,0,0,0
10.41232119,19.84,697,4620.041667,2,1,9630.5,1,0,0,0,0,0,0
10.95080655,12.32,702,2190.0,1,0,11228.25,1,0,0,0,0,0,0
10.82972862,20.29,757,3270.0,0,0,13489.5,0,0,1,0,0,0,0
10.46310334,11.59,772,5970.041667,0,0,9016.25,1,0,0,0,0,0,0
9.980448594,1.67,727,3090.041667,0,0,7771.5,0,0,0,0,0,1,0
11.00209984,16.28,702,5550.0,0,0,10231.25,0,1,0,0,0,0,0
11.73606902,8.14,777,2340.0,0,0,23686.75,0,0,0,0,0,0,1
11.56171563,15.51,752,11520.0,1,0,22358.5,0,0,0,0,0,0,1
11.12726298,19.11,727,6210.0,3,0,9799.0,0,1,0,0,0,0,0
10.61624126,13.54,687,2159.958333,1,0,9400.75,0,0,0,0,0,1,0
11.32659589,6.75,787,6299.958333,0,0,18540.5,0,0,0,0,1,0,0
10.61643736,20.53,652,2880.0,8,0,10694.0,0,0,1,0,0,0,0
11.49272276,8.52,752,4979.958333,0,0,8766.0,0,1,0,0,0,0,0
11.52184556,11.22,682,3450.041667,0,0,26189.0,0,1,0,0,0,0,0
10.49127422,13.8,687,1319.958333,3,0,10730.25,1,0,0,0,0,0,0
10.73639581,10.74,727,2790.041667,0,0,14230.75,0,0,1,0,0,0,0
9.903687533,9.9,677,1471.0,4,0,8452.25,0,0,1,0,0,0,0
10.57131693,25.48,732,3611.0,0,0,10344.25,0,1,0,0,0,0,0
10.40426284,18.62,667,3030.041667,1,0,9199.75,0,0,1,0,0,0,0
11.24331904,7.04,702,5100.0,3,1,16440.75,0,0,0,0,0,0,1
12.61153775,0.54,777,4319.958333,1,0,18896.25,0,1,0,0,0,0,0
10.50506754,7.33,722,6900.0,1,0,7228.25,0,0,1,0,0,0,0
12.20607265,15.62,707,4680.0,3,0,21168.0,1,0,0,0,0,0,0
10.1266311,4.18,647,509.9583333,4,0,6397.25,0,0,1,0,0,0,0
10.34174248,23.34,667,2190.0,7,0,7417.5,0,0,0,0,0,0,1
11.05089001,13.75,722,6030.041667,0,0,15397.5,0,0,0,0,0,1,0
11.85863349,6.7,687,6359.0,8,0,21677.25,0,0,0,1,0,0,0
11.28978191,6.75,767,3601.0,1,0,14492.25,0,0,0,1,0,0,0
10.30895266,21.28,652,1830.0,3,0,6427.0,0,0,1,0,0,0,0
10.59663473,2.82,742,2070.0,0,0,13136.0,0,0,1,0,0,0,0
10.18111929,5.82,662,9180.0,6,0,4818.0,1,0,0,0,0,0,0
11.19821472,12.13,697,4560.041667,0,1,19343.0,0,0,1,0,0,0,0
10.49127422,1.77,757,4019.958333,3,0,10149.5,1,0,0,0,0,0,0
12.10071213,4.33,742,4259.958333,3,0,15249.5,0,0,1,0,0,0,0
11.59910316,24.01,767,4665.958333,2,0,22707.5,1,0,0,0,0,0,0
10.27505111,6.91,692,1710.0,3,0,10814.0,1,0,0,0,0,0,0
10.59663473,16.89,687,2250.0,0,0,12766.5,0,0,1,0,0,0,0
11.51292546,11.4,647,7350.041667,15,0,16212.75,0,0,0,0,0,0,1
10.84894866,6.69,707,6419.958333,1,0,16076.25,0,0,1,0,0,0,0
10.49127422,24.03,662,2339.958333,1,0,12357.75,0,0,0,1,0,0,0
11.53566495,10.71,707,4680.0,1,0,21385.75,0,0,0,1,0,0,0
11.13225053,12.13,737,5400.041667,0,0,22844.75,0,0,1,0,0,0,0
9.903487553,8.46,712,4169.958333,0,0,9590.25,0,0,1,0,0,0,0
11.75978554,16.62,712,7890.041667,1,0,20565.5,0,0,0,0,0,0,1
10.81134281,23.11,692,3540.0,1,0,13227.75,0,1,0,0,0,0,0
11.65268741,21.03,652,7140.041667,2,0,23269.0,0,0,1,0,0,0,0
10.59663473,5.22,772,5280.0,3,0,11655.0,1,0,0,0,0,0,0
10.91508846,10.89,702,4110.041667,0,0,13858.5,0,0,1,0,0,0,0
11.47210347,10.95,712,4319.958333,2,0,22487.0,0,1,0,0,0,0,0
11.00209984,12.76,782,3812.041667,1,0,15131.0,1,0,0,0,0,0,0
11.69524702,4.7,767,5730.041667,0,0,26492.5,0,0,1,0,0,0,0
10.5454467,23.37,687,5849.958333,0,0,9434.25,1,0,0,0,0,0,0
10.59232546,15.97,722,4440.0,0,0,12285.25,0,0,1,0,0,0,0
10.89673933,19.96,682,2639.958333,1,0,14001.75,0,0,1,0,0,0,0
11.55214618,16.97,652,3929.958333,1,0,16553.25,0,0,1,0,0,0,0
11.52132013,0.88,777,6918.0,0,0,15803.0,0,0,0,0,0,0,1
10.71441777,6.93,722,7169.958333,4,0,11059.25,0,0,1,0,0,0,0
11.08214255,17.13,757,6150.0,1,0,8139.0,1,0,0,0,0,0,0
11.00209984,13.62,742,5910.0,0,0,18632.75,1,0,0,0,0,0,0
10.39696354,16.85,717,4530.041667,2,0,10734.75,1,0,0,0,0,0,0
11.13616442,8.62,722,2789.958333,1,0,14846.5,0,1,0,0,0,0,0
12.10071213,10.0,687,3990.0,4,0,19101.75,1,0,0,0,0,0,0
11.15625052,6.31,737,3480.041667,2,0,14776.0,0,0,1,0,0,0,0
12.06681058,6.33,717,9120.0,1,0,23366.75,0,0,0,1,0,0,0
11.63539085,10.02,707,4169.958333,1,0,19580.25,1,0,0,0,0,0,0
11.38287373,18.64,662,7920.0,0,0,17116.5,0,0,1,0,0,0,0
11.28978191,17.17,677,3840.041667,0,0,18375.25,0,1,0,0,0,0,0
11.46163217,20.7,667,7353.0,4,0,19421.25,0,0,1,0,0,0,0
12.25486281,14.93,707,6359.958333,1,0,21599.0,0,0,0,0,1,0,0
11.46163217,5.68,722,5460.0,2,0,13183.25,0,0,0,0,0,0,1
11.08214255,5.48,642,1739.958333,6,1,16188.0,0,0,0,1,0,0,0
11.15625052,20.06,722,3659.958333,1,0,15148.0,0,0,1,0,0,0,0
11.1844214,21.2,667,4350.0,5,0,14827.25,0,0,1,0,0,0,0
11.26446411,8.86,647,2910.0,8,0,11485.75,1,0,0,0,0,0,0
11.58988651,9.43,687,3720.041667,0,0,18896.0,0,0,1,0,0,0,0
10.51867319,9.76,717,2160.0,0,0,9408.0,1,0,0,0,0,0,0
11.62735176,13.89,767,2880.0,1,0,21731.5,0,0,1,0,0,0,0
10.59653473,0.51,717,1232.958333,0,0,7689.2,1,0,0,0,0,0,0
10.26813067,19.13,662,5220.041667,0,1,9294.0,0,0,1,0,0,0,0
9.546812609,21.51,757,2129.958333,0,0,9191.75,0,0,0,1,0,0,0
11.15944541,20.59,712,4890.0,2,0,12283.0,0,0,1,0,0,0,0
10.81977828,15.1,677,2985.0,2,0,12651.0,0,0,1,0,0,0,0
11.51292546,19.75,677,5520.0,1,0,27314.5,0,1,0,0,0,0,0
11.40756495,23.45,692,3870.0,1,1,18248.75,0,0,1,0,0,0,0
11.05089001,9.03,667,11700.0,0,0,14448.0,1,0,0,0,0,0,0
11.34398597,18.1,667,3750.0,6,0,14066.0,0,0,1,0,0,0,0
10.84933709,9.27,742,6960.0,0,0,13232.0,0,0,1,0,0,0,0
10.91508846,6.52,737,2819.958333,0,0,14649.5,0,0,1,0,0,0,0
11.21182037,11.25,707,8100.0,0,0,14835.25,0,0,1,0,0,0,0
10.83958091,7.98,777,3510.041667,0,0,12218.5,0,0,0,0,1,0,0
10.42228135,10.71,677,5190.041667,2,0,11636.5,0,0,1,0,0,0,0
11.06663836,24.88,702,10409.95833,1,0,20708.0,0,0,1,0,0,0,0
11.01862914,18.85,692,5459.958333,0,0,16322.5,0,0,1,0,0,0,0
11.00209984,19.22,687,4530.0,1,0,17178.5,0,0,1,0,0,0,0
11.40756495,4.95,677,4290.041667,1,0,16978.0,0,0,1,0,0,0,0
11.51292546,9.65,682,3300.0,4,0,16456.25,0,0,0,0,1,0,0
11.1519556,13.31,687,7950.0,5,1,15479.5,0,0,1,0,0,0,0
10.49127422,21.5,642,1830.0,3,0,8703.25,1,0,0,0,0,0,0
11.26446411,18.37,657,2190.0,1,0,13058.75,0,0,1,0,0,0,0
11.33857208,16.67,722,4458.0,4,0,16568.0,0,0,1,0,0,0,0
9.61580548,11.52,682,990.0,0,0,7023.5,0,0,1,0,0,0,0
10.71441777,21.95,677,4770.0,4,0,16190.0,0,0,1,0,0,0,0
10.1266311,18.72,687,3660.0,8,0,8015.5,0,0,0,1,0,0,0
11.28978191,0.98,697,1140.0,7,0,10780.25,1,0,0,0,0,0,0
9.740968623,20.4,672,990.0,6,0,9130.75,0,0,0,0,0,1,0
11.08980542,4.03,687,3209.958333,5,0,14146.25,1,0,0,0,0,0,0
10.6454249,17.37,657,1710.0,0,0,11513.5,0,1,0,0,0,0,0
11.77535127,12.82,697,4139.958333,5,0,20353.5,0,0,1,0,0,0,0
11.28978191,8.64,662,991.0416667,1,0,18609.25,0,0,1,0,0,0,0
11.8313792,28.26,642,3809.958333,3,0,25025.5,1,0,0,0,0,0,0
11.86709728,22.32,652,6809.958333,1,0,21557.5,0,0,0,0,1,0,0
11.15625052,1.35,637,780.0,1,0,6319.0,0,0,1,0,0,0,0
11.39611071,6.78,657,7020.041667,0,0,14286.75,0,1,0,0,0,0,0
10.71441777,17.6,702,5309.958333,5,0,7522.75,0,0,0,0,1,0,0
10.91501573,13.46,687,2610.0,9,0,12360.5,0,0,0,0,1,0,0
10.727663,29.24,677,3060.041667,0,0,12600.0,1,0,0,0,0,0,0
11.40756495,1.65,687,3690.0,5,0,12936.75,0,0,0,0,0,1,0
10.47107151,20.1,687,990.0,6,0,9714.5,0,0,1,0,0,0,0
11.51292546,9.73,647,4799.958333,1,1,15421.25,0,1,0,0,0,0,0
10.59663473,25.77,652,5609.958333,10,0,14029.25,0,0,1,0,0,0,0
10.49127422,16.03,652,2159.958333,4,0,6080.0,0,0,1,0,0,0,0
10.4341158,16.91,647,3750.041667,10,0,5681.0,0,0,1,0,0,0,0
12.27373129,11.78,692,1470.0,16,0,24169.0,0,1,0,0,0,0,0
10.858999,11.08,732,6870.0,5,0,11868.5,1,0,0,0,0,0,0
11.60823564,13.76,667,5430.0,8,0,15690.0,0,0,0,0,1,0,0
11.3083583,10.95,657,4620.0,0,0,16004.5,0,1,0,0,0,0,0
9.903487553,0.9,732,570.0,3,0,9106.75,1,0,0,0,0,0,0
12.30951332,12.7,672,3179.958333,6,0,21209.5,0,0,1,0,0,0,0
10.53209621,27.04,692,3900.041667,5,0,8857.25,0,0,1,0,0,0,0
10.59663473,26.88,702,3096.0,0,0,12362.75,0,0,1,0,0,0,0
11.2515607,12.0,672,2429.958333,4,1,11808.749999999998,0,0,1,0,0,0,0
10.70099475,28.73,647,4709.0,6,0,10755.5,0,0,1,0,0,0,0
12.07254125,23.84,657,4740.0,3,0,16647.75,1,0,0,0,0,0,0
10.77895629,5.2,647,1200.041667,11,0,10149.5,0,0,0,0,1,0,0
10.6454249,28.29,662,4188.0,3,0,10668.25,0,0,1,0,0,0,0
